Time,ECG
1.106,1.8682634730538923
1.108,1.1077844311377245
1.11,1.4610778443113772
1.112,1.5389221556886228
1.114,1.473053892215569
1.116,1.5508982035928143
1.118,1.3652694610778444
1.12,2.0419161676646707
1.122,1.9520958083832336
1.124,1.3892215568862276
1.1260000000000001,1.3952095808383234
1.1280000000000001,1.4491017964071857
1.1300000000000001,2.3473053892215567
1.1320000000000001,2.0239520958083834
1.1340000000000001,1.5508982035928143
1.1360000000000001,1.6407185628742516
1.1380000000000001,1.407185628742515
1.1400000000000001,1.598802395209581
1.1420000000000001,1.5568862275449102
1.1440000000000001,2.191616766467066
1.1460000000000001,1.8323353293413174
1.1480000000000001,1.401197604790419
1.1500000000000001,1.8323353293413174
1.1520000000000001,1.0838323353293413
1.154,1.5868263473053892
1.156,1.592814371257485
1.158,1.2934131736526946
1.16,1.9341317365269461
1.162,2.1317365269461077
1.164,1.7305389221556886
1.166,1.8323353293413174
1.168,1.6407185628742516
1.17,1.2574850299401197
1.172,1.778443113772455
1.174,1.6407185628742516
1.176,1.748502994011976
1.178,1.9161676646706587
1.18,1.7365269461077844
1.182,2.1077844311377247
1.184,1.7964071856287425
1.186,1.8083832335329342
1.188,0.7964071856287425
1.19,1.4251497005988023
1.192,1.281437125748503
1.194,2.125748502994012
1.196,1.9820359281437125
1.198,1.688622754491018
1.2,1.6467065868263473
1.202,1.532934131736527
1.204,1.437125748502994
1.206,1.9161676646706587
1.208,1.467065868263473
1.21,1.532934131736527
1.212,2.053892215568862
1.214,2.5149700598802394
1.216,1.401197604790419
1.218,0.8622754491017964
1.22,1.6826347305389222
1.222,2.0059880239520957
1.224,1.3712574850299402
1.226,0.9700598802395209
1.228,2.3532934131736525
1.23,2.461077844311377
1.232,1.7065868263473054
1.234,1.5808383233532934
1.236,1.4970059880239521
1.238,1.3592814371257484
1.24,1.5449101796407185
1.242,1.4191616766467066
1.244,1.6107784431137724
1.246,1.8263473053892216
1.248,1.8862275449101797
1.25,1.964071856287425
1.252,1.8383233532934131
1.254,1.4850299401197604
1.256,1.592814371257485
1.258,1.844311377245509
1.26,2.1377245508982035
1.262,1.5568862275449102
1.264,0.7245508982035929
1.266,1.4251497005988023
1.268,2.3892215568862274
1.27,2.0
1.272,1.9580838323353293
1.274,2.191616766467066
1.276,1.7125748502994012
1.278,0.9461077844311377
1.28,1.9401197604790419
1.282,2.2095808383233533
1.284,0.3772455089820359
1.286,0.9401197604790419
1.288,1.6706586826347305
1.29,2.437125748502994
1.292,1.8922155688622755
1.294,1.3353293413173652
1.296,1.7604790419161678
1.298,1.347305389221557
1.3,1.9341317365269461
1.302,1.622754491017964
1.304,0.9700598802395209
1.306,2.2395209580838324
1.308,1.562874251497006
1.31,1.095808383233533
1.312,1.4850299401197604
1.314,1.8383233532934131
1.316,1.688622754491018
1.318,2.1497005988023954
1.32,1.6407185628742516
1.322,2.0419161676646707
1.324,1.401197604790419
1.326,1.7245508982035929
1.328,1.341317365269461
1.33,1.281437125748503
1.332,1.8622754491017963
1.334,2.1137724550898205
1.336,1.526946107784431
1.338,1.0239520958083832
1.34,1.2455089820359282
1.342,1.311377245508982
1.344,1.9461077844311376
1.346,1.2754491017964071
1.348,2.0778443113772456
1.35,2.1077844311377247
1.352,1.622754491017964
1.354,1.6646706586826348
1.356,1.251497005988024
1.358,1.9760479041916168
1.36,1.9401197604790419
1.362,1.2934131736526946
1.364,1.8023952095808384
1.366,1.8922155688622755
1.368,1.526946107784431
1.37,1.377245508982036
1.372,1.7245508982035929
1.374,2.5209580838323356
1.3760000000000001,1.3053892215568863
1.3780000000000001,1.035928143712575
1.3800000000000001,2.089820359281437
1.3820000000000001,1.5209580838323353
1.3840000000000001,1.5568862275449102
1.3860000000000001,1.904191616766467
1.3880000000000001,1.3652694610778444
1.3900000000000001,1.8263473053892216
1.3920000000000001,1.7305389221556886
1.3940000000000001,1.904191616766467
1.3960000000000001,1.8203592814371257
1.3980000000000001,2.3293413173652695
1.4000000000000001,2.197604790419162
1.4020000000000001,1.9940119760479043
1.4040000000000001,2.407185628742515
1.4060000000000001,2.4491017964071857
1.408,2.6467065868263475
1.41,2.8502994011976046
1.412,2.748502994011976
1.414,2.748502994011976
1.416,2.1317365269461077
1.418,1.6047904191616766
1.42,0.7544910179640718
1.422,0.5209580838323353
1.424,1.1077844311377245
1.426,0.5209580838323353
1.428,-0.2934131736526946
1.43,-0.19161676646706588
1.432,0.7065868263473054
1.434,0.8143712574850299
1.436,-0.03592814371257485
1.438,0.40119760479041916
1.44,0.8502994011976048
1.442,0.7005988023952096
1.444,-0.011976047904191617
1.446,-0.1497005988023952
1.448,1.2874251497005988
1.45,1.2035928143712575
1.452,1.251497005988024
1.454,1.0658682634730539
1.456,1.658682634730539
1.458,1.6347305389221556
1.46,1.5449101796407185
1.462,1.5688622754491017
1.464,1.7604790419161678
1.466,1.844311377245509
1.468,1.0
1.47,1.5209580838323353
1.472,1.6706586826347305
1.474,1.8622754491017963
1.476,1.7365269461077844
1.478,1.8203592814371257
1.48,1.7245508982035929
1.482,1.6946107784431137
1.484,1.7425149700598803
1.486,1.6047904191616766
1.488,1.6347305389221556
1.49,1.7664670658682635
1.492,1.6047904191616766
1.494,2.1377245508982035
1.496,2.2335329341317367
1.498,1.7065868263473054
1.5,1.401197604790419
1.502,1.1197604790419162
1.504,2.029940119760479
1.506,2.437125748502994
1.508,1.844311377245509
1.51,1.1796407185628743
1.512,1.1676646706586826
1.514,2.1317365269461077
1.516,2.251497005988024
1.518,1.7604790419161678
1.52,1.6347305389221556
1.522,1.7125748502994012
1.524,1.7544910179640718
1.526,1.7724550898203593
1.528,1.7544910179640718
1.53,1.784431137724551
1.532,1.5808383233532934
1.534,1.7425149700598803
1.536,1.7904191616766467
1.538,1.6047904191616766
1.54,1.6946107784431137
1.542,2.3532934131736525
1.544,1.7245508982035929
1.546,2.155688622754491
1.548,2.3532934131736525
1.55,1.9281437125748504
1.552,1.7544910179640718
1.554,1.81437125748503
1.556,2.1317365269461077
1.558,2.1017964071856285
1.56,1.8862275449101797
1.562,1.7125748502994012
1.564,2.1377245508982035
1.566,2.1497005988023954
1.568,1.7604790419161678
1.57,2.161676646706587
1.572,1.7724550898203593
1.574,1.4610778443113772
1.576,1.3832335329341316
1.578,2.4251497005988023
1.58,2.5269461077844313
1.582,2.532934131736527
1.584,2.3892215568862274
1.586,2.281437125748503
1.588,2.287425149700599
1.59,1.9520958083832336
1.592,2.1736526946107784
1.594,2.215568862275449
1.596,2.287425149700599
1.598,2.2934131736526946
1.6,2.2335329341317367
1.602,2.281437125748503
1.604,2.407185628742515
1.606,2.2275449101796405
1.608,1.7544910179640718
1.61,2.2335329341317367
1.612,2.461077844311377
1.614,2.3652694610778444
1.616,2.4550898203592815
1.618,2.2754491017964074
1.62,2.2934131736526946
1.622,2.197604790419162
1.624,2.191616766467066
1.6260000000000001,2.0059880239520957
1.6280000000000001,2.1017964071856285
1.6300000000000001,2.1497005988023954
1.6320000000000001,2.143712574850299
1.6340000000000001,1.9820359281437125
1.6360000000000001,1.473053892215569
1.6380000000000001,1.8922155688622755
1.6400000000000001,2.1077844311377247
1.6420000000000001,1.8502994011976048
1.6440000000000001,1.5688622754491017
1.6460000000000001,1.377245508982036
1.6480000000000001,1.592814371257485
1.6500000000000001,1.377245508982036
1.6520000000000001,1.562874251497006
1.6540000000000001,1.5568862275449102
1.6560000000000001,1.4431137724550898
1.6580000000000001,1.6107784431137724
1.6600000000000001,1.964071856287425
1.6620000000000001,1.6407185628742516
1.6640000000000001,1.1137724550898203
1.666,1.1437125748502994
1.668,1.4311377245508983
1.67,1.125748502994012
1.672,0.8323353293413174
1.674,1.1377245508982037
1.676,1.3592814371257484
1.678,0.6586826347305389
1.68,0.8203592814371258
1.682,1.2035928143712575
1.684,1.7125748502994012
1.686,1.3952095808383234
1.688,0.844311377245509
1.69,0.7305389221556886
1.692,0.9041916167664671
1.694,0.8083832335329342
1.696,0.9101796407185628
1.698,1.0598802395209581
1.7,0.9221556886227545
1.702,0.8383233532934131
1.704,0.7604790419161677
1.706,0.7065868263473054
1.708,0.9580838323353293
1.71,0.844311377245509
1.712,0.8083832335329342
1.714,0.7305389221556886
1.716,0.7544910179640718
1.718,0.8263473053892215
1.72,0.6047904191616766
1.722,0.49700598802395207
1.724,0.5988023952095808
1.726,0.7125748502994012
1.728,0.7305389221556886
1.73,0.9341317365269461
1.732,0.8862275449101796
1.734,0.5449101796407185
1.736,0.7964071856287425
1.738,1.347305389221557
1.74,1.029940119760479
1.742,0.11976047904191617
1.744,0.25149700598802394
1.746,0.20359281437125748
1.748,0.5688622754491018
1.75,0.6467065868263473
1.752,0.9401197604790419
1.754,0.5449101796407185
1.756,0.2215568862275449
1.758,0.2275449101796407
1.76,0.38323353293413176
1.762,0.5149700598802395
1.764,0.3592814371257485
1.766,0.31137724550898205
1.768,0.10778443113772455
1.77,0.41317365269461076
1.772,0.5269461077844312
1.774,0.19760479041916168
1.776,0.2694610778443114
1.778,0.47305389221556887
1.78,0.4431137724550898
1.782,0.562874251497006
1.784,0.3652694610778443
1.786,0.20958083832335328
1.788,0.2754491017964072
1.79,0.5089820359281437
1.792,0.3413173652694611
1.794,0.25149700598802394
1.796,0.1437125748502994
1.798,0.059880239520958084
1.8,0.10778443113772455
1.802,0.2874251497005988
1.804,0.718562874251497
1.806,0.5089820359281437
1.808,0.8323353293413174
1.81,0.46107784431137727
1.812,0.2694610778443114
1.814,0.0718562874251497
1.816,0.38922155688622756
1.818,0.23353293413173654
1.82,0.05389221556886228
1.822,0.15568862275449102
1.824,0.32934131736526945
1.826,0.23353293413173654
1.828,0.0658682634730539
1.83,-0.41317365269461076
1.832,0.11377245508982035
1.834,0.7844311377245509
1.836,0.437125748502994
1.838,0.2754491017964072
1.84,0.0718562874251497
1.842,-0.09580838323353294
1.844,0.25149700598802394
1.846,0.437125748502994
1.848,0.1317365269461078
1.85,0.19161676646706588
1.852,0.16766467065868262
1.854,0.17964071856287425
1.856,0.0
1.858,0.19161676646706588
1.86,0.2874251497005988
1.862,0.2215568862275449
1.864,-0.23353293413173654
1.866,-0.2155688622754491
1.868,0.09580838323353294
1.87,0.4311377245508982
1.872,0.6107784431137725
1.874,-0.005988023952095809
1.8760000000000001,0.005988023952095809
1.8780000000000001,0.05389221556886228
1.8800000000000001,-0.16167664670658682
1.8820000000000001,-0.08982035928143713
1.8840000000000001,0.11976047904191617
1.8860000000000001,0.04790419161676647
1.8880000000000001,0.04790419161676647
1.8900000000000001,-0.2874251497005988
1.8920000000000001,-0.2215568862275449
1.8940000000000001,0.25748502994011974
1.8960000000000001,-0.1317365269461078
1.8980000000000001,0.11976047904191617
1.9000000000000001,0.10179640718562874
1.9020000000000001,-0.11976047904191617
1.9040000000000001,0.0718562874251497
1.9060000000000001,0.005988023952095809
1.9080000000000001,-0.16766467065868262
1.9100000000000001,-0.11976047904191617
1.9120000000000001,-0.0718562874251497
1.9140000000000001,-0.24550898203592814
1.9160000000000001,-0.11377245508982035
1.9180000000000001,-0.16167664670658682
1.92,0.25748502994011974
1.922,-0.24550898203592814
1.924,-0.5209580838323353
1.926,-0.08383233532934131
1.928,0.059880239520958084
1.93,0.24550898203592814
1.932,-0.20958083832335328
1.934,0.08383233532934131
1.936,0.41317365269461076
1.938,0.05389221556886228
1.94,-0.5209580838323353
1.942,-0.3413173652694611
1.944,-0.18562874251497005
1.946,-0.1497005988023952
1.948,-0.31736526946107785
1.95,-0.10778443113772455
1.952,-0.059880239520958084
1.954,-0.1377245508982036
1.956,0.11377245508982035
1.958,-0.0718562874251497
1.96,-0.2275449101796407
1.962,-0.09580838323353294
1.964,-0.562874251497006
1.966,-0.1497005988023952
1.968,0.017964071856287425
1.97,-0.0658682634730539
1.972,0.23353293413173654
1.974,-0.7724550898203593
1.976,-0.31137724550898205
1.978,0.2874251497005988
1.98,-0.011976047904191617
1.982,-0.0658682634730539
1.984,0.6586826347305389
1.986,0.4251497005988024
1.988,0.1377245508982036
1.99,-0.09580838323353294
1.992,0.5149700598802395
1.994,0.41317365269461076
1.996,0.32335329341317365
1.998,1.0538922155688624
2.0,0.6407185628742516
2.0020000000000002,0.15568862275449102
2.004,-0.09580838323353294
2.0060000000000002,0.25748502994011974
2.008,-0.19760479041916168
2.0100000000000002,-0.7664670658682635
2.012,-1.1497005988023952
2.0140000000000002,-1.1077844311377245
2.016,-1.251497005988024
2.0180000000000002,-1.5808383233532934
2.02,-1.1437125748502994
2.0220000000000002,-1.2634730538922156
2.024,-1.4191616766467066
2.0260000000000002,-1.6766467065868262
2.028,-1.658682634730539
2.0300000000000002,-1.3233532934131738
2.032,-1.251497005988024
2.0340000000000003,-1.2395209580838322
2.036,-1.1017964071856288
2.0380000000000003,-0.6526946107784432
2.04,-0.7964071856287425
2.0420000000000003,-1.0
2.044,-0.718562874251497
2.0460000000000003,-0.39520958083832336
2.048,-0.281437125748503
2.05,-0.38323353293413176
2.052,-0.10179640718562874
2.054,-0.09580838323353294
2.056,-0.16167664670658682
2.058,-0.32934131736526945
2.06,-0.1377245508982036
2.062,-0.38922155688622756
2.064,-0.2694610778443114
2.066,0.3473053892215569
